Endereco Completo;Bairro;Ano de Construcao (Unidade);Area Terreno Total;Area Construida Adquirida;Area Adquirida (Unidades Somadas);Padrao Acabamento (Unidade);Fracao Ideal Adquirida;Tipo Construtivo Preponderante;Descrição Tipo Ocupacao (Unidade);Valor Base Calculo;Valor Imposto Cobrado (sumarizado);Zona Uso ITBI;Data Inclusao Transacao
RUA FRANCISCO BICALHO 1157 - APT 501 - PADRE EUSTAQUIO - 30720-340 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1997;2500;68,01;68,01;P3;0,007706;AP;RESIDENCIAL;230000;6900;ZA;01/09/2021
AVE ASSIS CHATEAUBRIAND 525 - BLOCO 1 APT 502 - FLORESTA - 30150-900 - BELO HORIZONTE - MG;FLORESTA;1986;4200;111,07;111,07;P4;0,006013;AP;RESIDENCIAL;560000;16800;ZA;01/09/2021
RUA CORONEL PRAES 186 - APT 202 - SAGRADA FAMILIA - 31035-590 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2009;1200;148,71;148,71;P4;0,043766;AP;RESIDENCIAL;710000;21300;ZAP;01/09/2021
RUA NICOLINA PACHECO 455 - APT 201 - PALMARES - 31155-680 - BELO HORIZONTE - MG;PALMARES;1995;429;164,39;164,39;P3;0,25;AP;RESIDENCIAL;457661,76;13729,85;ZAP;01/09/2021
RUA JORNALISTA TARCISIO HENRIQUES 105 - APT 203 BLOCO 1 - CASTELO - 31330-292 - BELO HORIZONTE - MG;CASTELO;2013;2649,73;78,15;78,15;P3;0,011627;AP;RESIDENCIAL;290000;8700;ZAR2;01/09/2021
AVE LEONTINO FRANCISCO ALVES 40 - APT 302 BLOCO A 43 - SERRA VERDE - 31630-000 - BELO HORIZONTE - MG;SERRA VERDE;1984;31773;149,44;149,44;P3;0,003492;AP;RESIDENCIAL;261120,34;7833,61;ZAR2;01/09/2021
RUA CLEMENTINO VIANA DOTTI 162 - APT 902 - BURITIS - 30575-130 - BELO HORIZONTE - MG;BURITIS;2013;6537;167,92;167,92;P4;0,01006;AP;RESIDENCIAL;576500;17295;ZAR2;01/09/2021
RUA RITA ALVES CASTANHEIRA 49 - APT 504 BLOCO 3 - DONA CLARA - 31260-300 - BELO HORIZONTE - MG;DONA CLARA;2009;3035;77,04;154,08;P3;0,018717;AP;RESIDENCIAL;225000;13500;ZAP;01/09/2021
RUA RIO POMBA 1599 - PADRE EUSTAQUIO - 30720-290 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;0;378;0;0;TE;1;LV;TERRITORIAL;500000;135000;ZA;01/09/2021
RUA OPHIL RIBEIRO 161 - APT 202 - CINQUENTENARIO - 30580-020 - BELO HORIZONTE - MG;CINQUENTENARIO;2018;1680;128,6;128,6;P4;0,03252;AP;RESIDENCIAL;460000;13800;ZAR2;01/09/2021
RUA DOS GUAJAJARAS 1268 - BLOCO B APT 1003 - SANTO AGOSTINHO - 30180-107 - BELO HORIZONTE - MG;SANTO AGOSTINHO;1971;15968;26,2;26,2;P3;0,000262;AP;RESIDENCIAL;135500;4065;ZHIP;01/09/2021
RUA JOAO ANTONIO AZEREDO 655 - BELVEDERE - 30320-610 - BELO HORIZONTE - MG;BELVEDERE;0;528;0;0;TE;1;LV;TERRITORIAL;1000000;270000;ZP2;01/09/2021
RUA NEWTON DA COSTA SILVEIRA 352 - APT 102 - RIO BRANCO - 31535-030 - BELO HORIZONTE - MG;RIO BRANCO;2020;360;127,02;127,02;P3;0,14611;AP;RESIDENCIAL;440000;13200;ZAP;01/09/2021
PCA ATALAIA 171 - CASA 4 - CAMARGOS - 30525-400 - BELO HORIZONTE - MG;CAMARGOS;2004;360;58,88;58,88;P3;0,164375;CA;RESIDENCIAL;300435,55;9013,06;ZAR2;01/09/2021
RUA ORIENTE 69 - APT 102 - SERRA - 30220-270 - BELO HORIZONTE - MG;SERRA;1996;460;120,35;120,35;P3;0,1538;AP;RESIDENCIAL;425000;12750;ZA;01/09/2021
RUA APUCARANA 269 - APT 201 - OURO PRETO - 31310-520 - BELO HORIZONTE - MG;OURO PRETO;1998;360;138,02;138,02;P3;0,25;AP;RESIDENCIAL;645000;19350;ZAR1;01/09/2021
RUA LISIO BARRETO 447 - APT 106 - ARAGUAIA - 30620-780 - BELO HORIZONTE - MG;ARAGUAIA;1998;1116;51,63;51,63;P1;0,0534;AP;RESIDENCIAL;109083,86;3272,51;ZAP;01/09/2021
RUA GENERAL ANDRADE NEVES 318 - APT 302 - BARROCA - 30431-076 - BELO HORIZONTE - MG;BARROCA;2020;390;183,2;183,2;P3;0,160618;AP;RESIDENCIAL;780000;23400;ZA;01/09/2021
RUA DOS INCONFIDENTES 900 - APT 103 - SAVASSI - 30140-128 - BELO HORIZONTE - MG;SAVASSI;2021;760,09;128,89;128,89;P4;0,027699;AP;RESIDENCIAL;800000;24000;ZCBH;01/09/2021
RUA DAS TANGERINAS 387 - APT 101 - VILA CLORIS - 31744-108 - BELO HORIZONTE - MG;VILA CLORIS;2016;720;128,7;128,7;P3;0,04784;AP;RESIDENCIAL;340997,36;10229,92;ZAP;01/09/2021
AVE SENADOR JOSE AUGUSTO 260 - APT 601 BLOCO 2 - BURITIS - 30575-847 - BELO HORIZONTE - MG;BURITIS;2016;11727,79;197,92;197,92;P4;0,00616;AP;RESIDENCIAL;1160000;34800;ZAR2;01/09/2021
RUA MANOEL ARAMUNI 55 - BLOCO C7 APT 203 - CONJUNTO CALIFORNIA I - 30850-610 - BELO HORIZONTE - MG;CONJUNTO CALIFORNIA I;1979;59600;66,42;66,42;P2;0,001558;AP;RESIDENCIAL;183842,26;5515,26;ZAP;01/09/2021
RUA MAJOR LOPES 750 - APT 301 - SAO PEDRO - 30330-050 - BELO HORIZONTE - MG;SAO PEDRO;2021;610;171,86;171,86;P4;0,089547;AP;RESIDENCIAL;833521;25005,63;ZA;01/09/2021
RUA CAROLINA FIGUEIREDO 79 - APT 701 - SERRA - 30220-130 - BELO HORIZONTE - MG;SERRA;2021;1175,23;245,91;245,91;P5;0,05512;AP;RESIDENCIAL;1426278;42788,34;ZA;01/09/2021
AVE ARTUR BERNARDES 60 - APT 1104 - VILA PARIS - 30380-752 - BELO HORIZONTE - MG;VILA PARIS;1982;2699;109;109;P3;0,00693;AP;RESIDENCIAL;430148,88;12904,46;ZA;01/09/2021
RUA ENGENHEIRO ALUISIO ROCHA 157 - APT 201 - BURITIS - 30575-260 - BELO HORIZONTE - MG;BURITIS;1997;451;137,61;137,61;P3;0,166666;AP;RESIDENCIAL;397472,72;11924,18;ZAR2;01/09/2021
RUA CASTELO DE AJUDA 339 - APT 502 - CASTELO - 31330-390 - BELO HORIZONTE - MG;CASTELO;2013;600;119,24;119,24;P3;0,06252;AP;RESIDENCIAL;331372,33;9941,16;ZAR2;01/09/2021
AVE DOS ANDRADAS 3323 - SALA 1708 - SANTA TEREZA - 31010-560 - BELO HORIZONTE - MG;SANTA TEREZA;2015;3299,6;80,89;80,89;P4;0,004454;SL;NAO RESIDENCIAL;375924,31;11277,72;ZA;01/09/2021
AVE DOS ANDRADAS 3323 - SALA 1709 - SANTA TEREZA - 31010-560 - BELO HORIZONTE - MG;SANTA TEREZA;2015;3299,6;124,87;124,87;P4;0,006876;SL;NAO RESIDENCIAL;519143,54;15574,3;ZA;01/09/2021
RUA CASTELO DE LISBOA 385 - APT 202 - CASTELO - 31330-452 - BELO HORIZONTE - MG;CASTELO;2014;425;79,79;79,79;P3;0,06832;AP;RESIDENCIAL;262509,1;7875,27;ZAR2;01/09/2021
RUA MARQUES DE MARICA 106 - APT 26 - SANTO ANTONIO - 30350-070 - BELO HORIZONTE - MG;SANTO ANTONIO;1961;1371;135,5;135,5;P2;0,055555;AP;RESIDENCIAL;610000;18300;ZA;01/09/2021
RUA EMILIO RICCALDONI 141 - BLOCO 5 APT 301 - JOAO PINHEIRO - 30530-210 - BELO HORIZONTE - MG;JOAO PINHEIRO;1981;7374;74,6;74,6;P2;0,005208;AP;RESIDENCIAL;200000;6000;ZAR2;01/09/2021
RUA DINAH ROCHA MELLO 16 - HELIOPOLIS - 31741-510 - BELO HORIZONTE - MG;HELIOPOLIS;2000;360;85;425;P3;0,34666;CA;RESIDENCIAL;350000;52500;ZAP;01/09/2021
RUA EXPEDICIONARIO MISAEL DE FREITAS 30 - ALTO CAICARAS - 30750-470 - BELO HORIZONTE - MG;ALTO CAICARAS;1992;432;208,35;208,35;P3;1;CA;RESIDENCIAL;602638,65;18079,15;ZAR2;01/09/2021
RUA CASTELO RODRIGO 219 - CASA 1 - CASTELO - 31330-160 - BELO HORIZONTE - MG;CASTELO;2000;420;148,75;148,75;P3;0,5;CA;RESIDENCIAL;716000;21480;ZAR2;01/09/2021
AVE PRESIDENTE TANCREDO NEVES 2640 - SALA SL 1307 - PAQUETA - 31330-472 - BELO HORIZONTE - MG;PAQUETA;2021;6505,42;55,26;55,26;P4;0,00442;SL;NAO RESIDENCIAL;250000;7500;ZAR2;01/09/2021
RUA ORIENTE 840 - APT 302 - SERRA - 30220-270 - BELO HORIZONTE - MG;SERRA;2021;406;161,93;161,93;P3;0,11587;AP;RESIDENCIAL;890000;26700;ZA;01/09/2021
RUA JOAO DE MELO 30 - CASA 2 - SANTA AMELIA - 31550-340 - BELO HORIZONTE - MG;SANTA AMELIA;2003;383,5;93,8;93,8;P3;0,5;CA;RESIDENCIAL;590000;17700;ZAP;01/09/2021
AVE MIGUEL PERRELA 975 - APT 808 BLOCO 5 - CASTELO - 31330-290 - BELO HORIZONTE - MG;CASTELO;2016;18716,18;64,92;64,92;P3;0,001714;AP;RESIDENCIAL;280000;8400;ZAR2;01/09/2021
RUA MATIPO 100 - APT 401 - SANTO ANTONIO - 30350-210 - BELO HORIZONTE - MG;SANTO ANTONIO;1986;479,6;227,79;227,79;P4;0,136812;AP;RESIDENCIAL;656832,47;19704,97;ZA;01/09/2021
RUA BELEM 116 - APT 501 BLOCO 03 - ESPLANADA - 30280-122 - BELO HORIZONTE - MG;ESPLANADA;2013;9000;83,14;83,14;P4;0,004279;AP;RESIDENCIAL;305550,91;9166,52;ZAP;01/09/2021
RUA PAULO KRUGER MOURAO 230 - BLOCO 5 APT 11 - JARDIM GUANABARA - 31742-150 - BELO HORIZONTE - MG;JARDIM GUANABARA;2001;10199;73,09;73,09;P2;0,00474;AP;RESIDENCIAL;175000;5250;ZAR2;01/09/2021
RUA JURUA 422 - APT 901 - GRACA - 31140-020 - BELO HORIZONTE - MG;GRACA;2018;2534,01;124,54;124,54;P4;0,01387;AP;RESIDENCIAL;600000;18000;ZAP;01/09/2021
RUA MAESTRO GEORGE MARINUZZI 84 - APT 201 - MANACAS - 30840-620 - BELO HORIZONTE - MG;MANACAS;2014;420;63,09;63,09;P3;0,05786;AP;RESIDENCIAL;278000;8340;ZAP;01/09/2021
RUA PROFESSOR JULIO MOURAO 48 - LUXEMBURGO - 30380-340 - BELO HORIZONTE - MG;LUXEMBURGO;1973;360;262,74;525,48;P3;1;CA;RESIDENCIAL;1230000;73800;ZAR1;01/09/2021
RUA MANOEL LOPES COELHO 331 - APT 101 - ITAPOA - 31710-530 - BELO HORIZONTE - MG;ITAPOA;2018;360;102,19;102,19;P3;0,14587;AP;RESIDENCIAL;425000;12750;ZAP;01/09/2021
RUA PEQUIA 42 - APT 402 - SUZANA - 31260-400 - BELO HORIZONTE - MG;SUZANA;2021;689,05;96,81;96,81;P4;0,058681;AP;RESIDENCIAL;324313,5;9729,4;ZAR2;01/09/2021
RUA ANTONIO TORRES 257 - APT 601 - SAGRADA FAMILIA - 31030-130 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2011;377;196,09;196,09;P4;0,129152;AP;RESIDENCIAL;830000;24900;ZAP;01/09/2021
RUA PADRE EUSTAQUIO 1051 - APT 103 - CARLOS PRATES - 30710-580 - BELO HORIZONTE - MG;CARLOS PRATES;1983;3558;107;107;P3;0,006944;AP;RESIDENCIAL;256636,95;7699,1;ZA;01/09/2021
RUA AUGUSTA ANDRADE LAGE 227 - CASA 01 - JAQUELINE - 31748-200 - BELO HORIZONTE - MG;JAQUELINE;2016;360;68,1;68,1;P3;0,34448;CA;RESIDENCIAL;264999,96;7949,99;ZAR2;01/09/2021
RUA PADRE MARINHO 318 - APT 603 - SANTA EFIGENIA - 30140-040 - BELO HORIZONTE - MG;SANTA EFIGENIA;2020;2223,75;86,58;86,58;P4;0,00646;AP;RESIDENCIAL;487759,22;14632,77;ZCBH;01/09/2021
AVE AGGEO PIO SOBRINHO 130 - APT 501 - BURITIS - 30575-834 - BELO HORIZONTE - MG;BURITIS;2018;1924,42;177,31;177,31;P4;0,02771;AP;RESIDENCIAL;700374,5;21011,23;ZAR2;02/09/2021
AVE JOAQUIM JOSE DINIZ 20 - APT 205 BLOCO BLOCO 6 - DOM JOAQUIM - 31910-520 - BELO HORIZONTE - MG;DOM JOAQUIM;2011;12863,92;67,9;67,9;P4;0,002202;AP;RESIDENCIAL;360000;10800;ZAP;02/09/2021
RUA ANTONIO CARVALHO 105 - APT 505 BLOCO 2 - JULIANA - 31744-551 - BELO HORIZONTE - MG;JULIANA;2020;10705,56;59,83;59,83;P3;0,00399;AP;RESIDENCIAL;180440;5413,2;ZAR2;02/09/2021
RUA ANTONIO CESARIO DA ROCHA 120 - APT 401 - CAICARA ADELAIDE - 30750-170 - BELO HORIZONTE - MG;CAICARA ADELAIDE;1995;717;49,7;49,7;P3;0,04143;AP;RESIDENCIAL;183134,56;5494,03;ZAR2;02/09/2021
RUA ANTONIO ORLINDO DE CASTRO 441 - APT 1104 BLOCO 2 - SAO JOAO BATISTA - 31515-290 - BELO HORIZONTE - MG;SAO JOAO BATISTA;2015;6630,48;68,03;68,03;P3;0,00601;AP;RESIDENCIAL;205252,94;6157,58;ZAP;02/09/2021
RUA BLENDA 251 - APT 301 BLOCO 06 - CAMARGOS - 30520-240 - BELO HORIZONTE - MG;CAMARGOS;2015;39198,41;50,37;50,37;P3;0,001321;AP;RESIDENCIAL;165717,3;4971,51;ZAR2;02/09/2021
RUA CAMPOS SALES 530 - APT 902 - CALAFATE - 30411-470 - BELO HORIZONTE - MG;CALAFATE;2014;4069,36;104,83;104,83;P4;0,016869;AP;RESIDENCIAL;540000;16200;ZAP;02/09/2021
RUA CASTELO DE OBIDOS 457 - APT 101 - CASTELO - 31330-320 - BELO HORIZONTE - MG;CASTELO;2015;440;159,79;159,79;P3;0,131397;AP;RESIDENCIAL;810000;24300;ZAR2;02/09/2021
RUA COROMANDEL 340 - APT 502 BLOCO 5 - GRACA - 31140-100 - BELO HORIZONTE - MG;GRACA;2007;3591;121,37;121,37;P3;0,011611;AP;RESIDENCIAL;297500;8925;ZAP;02/09/2021
RUA DOUTOR LUIS RATTON 18 - APT 201 - MANACAS - 30840-600 - BELO HORIZONTE - MG;MANACAS;2001;424,2;79,65;79,65;P3;0,155124;AP;RESIDENCIAL;300000;9000;ZAP;02/09/2021
RUA ENGENHEIRO OSWALDO ANDRADE 105 - BLOCO 6 APT 402 - JARDIM MONTANHES - 30720-540 - BELO HORIZONTE - MG;JARDIM MONTANHES;1982;14628;53;53;P3;0,003906;AP;RESIDENCIAL;235000;7050;ZAR2;02/09/2021
RUA GENTIL PORTUGAL DO BRASIL 55 - APT 302 BLOCO 26 - CAMARGOS - 30520-540 - BELO HORIZONTE - MG;CAMARGOS;2013;59833,1;48,59;48,59;P3;0,00074;AP;RESIDENCIAL;181000;5430;ZAR2;02/09/2021
RUA GEORGIA 135 - APT 101 - HAVAI - 30575-040 - BELO HORIZONTE - MG;HAVAI;1982;29700;84;84;P3;0,003484;AP;RESIDENCIAL;211170,31;6335,1;ZAR2;02/09/2021
RUA GERALDO MAGELA DE ALMEIDA 135 - APT 104 - MANACAS - 30840-640 - BELO HORIZONTE - MG;MANACAS;2009;1370,3;125,43;125,43;P4;0,026129;AP;RESIDENCIAL;371375,77;11141,27;ZAP;02/09/2021
RUA GUAICUI 435 - APT 301 - CORACAO DE JESUS - 30380-380 - BELO HORIZONTE - MG;CORACAO DE JESUS;1987;1523;159,33;159,33;P4;0,0329;AP;RESIDENCIAL;700000;21000;ZA;02/09/2021
RUA HENRIQUE FURTADO PORTUGAL 180 - BLOCO 1 APT 204 - BURITIS - 30493-175 - BELO HORIZONTE - MG;BURITIS;2000;1900;71,25;71,25;P3;0,01798;AP;RESIDENCIAL;275000;8250;ZAR2;02/09/2021
RUA JACUTINGA 909 - APT 102 BLOCO 3 - MINAS BRASIL - 30730-402 - BELO HORIZONTE - MG;MINAS BRASIL;2009;3617;78,91;78,91;P3;0,016356;AP;RESIDENCIAL;337899,51;10136,98;ZAP;02/09/2021
RUA LAPINHA 914 - SALGADO FILHO - 30550-170 - BELO HORIZONTE - MG;SALGADO FILHO;1985;300;212,8;212,8;P3;1;CA;RESIDENCIAL;790000;23700;ZAP;02/09/2021
RUA LEVINDO LOPES 231 - APT 1501 - SAVASSI - 30140-171 - BELO HORIZONTE - MG;SAVASSI;1993;1085;102,43;102,43;P4;0,012;AP;RESIDENCIAL;466353,97;13990,61;ZCBH;02/09/2021
RUA PADRE LEOPOLDO MERTENS 1651 - BLOCO 6 APT 203 - SAO FRANCISCO - 31255-200 - BELO HORIZONTE - MG;SAO FRANCISCO;2003;3500;49,73;49,73;P2;0,010417;AP;RESIDENCIAL;142075,95;4262,27;ZESFR;02/09/2021
RUA RAMALHETE 66 - APT 206 - ANCHIETA - 30310-310 - BELO HORIZONTE - MG;ANCHIETA;1979;1022;111,22;111,22;P3;0,0542;AP;RESIDENCIAL;341501,01;10245,03;ZA;02/09/2021
RUA SERRANOS 145 - APT 1000 - SERRA - 30220-250 - BELO HORIZONTE - MG;SERRA;1999;972,46;290,56;290,56;P4;0,078893;AP;RESIDENCIAL;1560000;46800;ZA;02/09/2021
RUA ZELIA 183 - APT 102 BLOCO 3 - PIRATININGA - 31573-550 - BELO HORIZONTE - MG;PIRATININGA;2010;3330,19;49,8;49,8;P3;0,015807;AP;RESIDENCIAL;159999,25;4799,97;ZAR2;02/09/2021
RUA PLOMBAGINA 350 - APT 302 - COLEGIO BATISTA - 31110-090 - BELO HORIZONTE - MG;COLEGIO BATISTA;2013;444;158,66;158,66;P4;0,088148;AP;RESIDENCIAL;564000;16920;ZAP;02/09/2021
RUA BRUMADO 171 - APT 902 BLOCO 1 - INDAIA - 31270-040 - BELO HORIZONTE - MG;INDAIA;2021;2949,17;82,55;82,55;P3;0,015574;AP;RESIDENCIAL;287274;8618,22;ZAR2;02/09/2021
RUA CARIOCA 50 - BLOCO I APT 204 - PADRE EUSTAQUIO - 30730-420 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1991;2679;70,95;70,95;P2;0,02084;AP;RESIDENCIAL;230000;6900;ZA;02/09/2021
RUA CAPIVARI 596 - APT 501 - SERRA - 30220-400 - BELO HORIZONTE - MG;SERRA;2001;520;81,31;81,31;P3;0,041253;AP;RESIDENCIAL;270000;8100;ZA;02/09/2021
AVE OLEGARIO MACIEL 2174 - APT 902 - SANTO AGOSTINHO - 30180-122 - BELO HORIZONTE - MG;SANTO AGOSTINHO;1982;1995;167;167;P4;0,00987;AP;RESIDENCIAL;750000;22500;ZCBH;02/09/2021
RUA MOEDA 116 - APT 201 - SANTA INES - 31080-110 - BELO HORIZONTE - MG;SANTA INES;2020;360;161,98;161,98;P4;0,22196;AP;RESIDENCIAL;639821;19194,63;ZAP;02/09/2021
RUA AMILCAR VIANNA MARTINS - BURITIS - 30575-825 - BELO HORIZONTE - MG;BURITIS;0;528,36;0;0;TE;1;LV;TERRITORIAL;795000;214650;ZAR2;02/09/2021
AVE OTACILIO NEGRAO DE LIMA 14920 - APT 205 - JARDIM ATLANTICO - 31555-026 - BELO HORIZONTE - MG;JARDIM ATLANTICO;2014;1400;35,34;35,34;P3;0,01919;AP;RESIDENCIAL;266181,15;7985,43;ZP2;02/09/2021
RUA JOAO LEMOS - ACAIACA - 31995-150 - BELO HORIZONTE - MG;ACAIACA;0;227,89;0;0;TE;1;LV;TERRITORIAL;72000;19440;ZAR2;02/09/2021
AVE PRESIDENTE TANCREDO NEVES 2640 - SALA SL 802 - PAQUETA - 31330-472 - BELO HORIZONTE - MG;PAQUETA;2021;6505,42;43,13;43,13;P4;0,00345;SL;NAO RESIDENCIAL;173382,6;5201,47;ZAR2;02/09/2021
AVE PRESIDENTE TANCREDO NEVES 2640 - GARAGE VC 35 PAVMTO 4º - PAQUETA - 31330-472 - BELO HORIZONTE - MG;PAQUETA;2021;6505,42;14,38;14,38;P4;0,00115;VC;NAO RESIDENCIAL;51624,2;1548,72;ZAR2;02/09/2021
RUA ANHANGUERA 110 - APT 301 - SANTA TEREZA - 31015-090 - BELO HORIZONTE - MG;SANTA TEREZA;1978;613;96,82;96,82;P3;0,071;AP;RESIDENCIAL;380000;11400;ZA;02/09/2021
AVE SANTA ROSA 641 - SAO LUIZ - 31275-260 - BELO HORIZONTE - MG;SAO LUIZ;1975;1000;409;409;P5;1;CA;RESIDENCIAL;1817795;54533,85;ZP2;02/09/2021
RUA JOAO DE DEUS MATOS 234 - GARAGE 15 - IPIRANGA - 31160-080 - BELO HORIZONTE - MG;IPIRANGA;1984;885;16;16;P2;0,00345;VR;RESIDENCIAL;25999,97;779,99;ZAP;02/09/2021
RUA GONCALVES FERREIRA 178 - APT 301 - UNIVERSITARIO - 31255-430 - BELO HORIZONTE - MG;UNIVERSITARIO;2021;540;56,89;56,89;P3;0,079794;AP;RESIDENCIAL;207000;6210;ZAR2;02/09/2021
AVE PROFESSOR MAGALHAES PENIDO 443 - APT 1002 - AEROPORTO - 31270-383 - BELO HORIZONTE - MG;AEROPORTO;1979;840;157,05;157,05;P1;0,05;AP;RESIDENCIAL;385000;11550;ZAP;02/09/2021
RUA CURITIBA 862 - SALA 406 - CENTRO - 30170-124 - BELO HORIZONTE - MG;CENTRO;1965;410;37,35;37,35;P3;0,006552;SL;NAO RESIDENCIAL;64258,96;1927,76;ZHIP;02/09/2021
RUA WENCESLAU BRAZ 640 - CASA 1 - COPACABANA - 31540-670 - BELO HORIZONTE - MG;COPACABANA;2004;360;87,97;175,94;P3;0,5;CA;RESIDENCIAL;435000;26100;ZAR2;02/09/2021
RUA TENENTE FREITAS 212 - APT 101 - SANTA TEREZA - 31010-290 - BELO HORIZONTE - MG;SANTA TEREZA;2002;800;94,5;94,5;P3;0,055993;AP;RESIDENCIAL;400000;12000;ZA;02/09/2021
RUA CAMPO BELO 334 - APT 102 - SAO PEDRO - 30330-330 - BELO HORIZONTE - MG;SAO PEDRO;1980;294;195;390;P3;0,166666;AP;RESIDENCIAL;550000;33000;ZA;02/09/2021
RUA SANTA RITA DO ITUETO 157 - CASA 01 - JARDIM LEBLON - 31540-440 - BELO HORIZONTE - MG;JARDIM LEBLON;2012;360;58,07;58,07;P3;0,165638;CA;RESIDENCIAL;231620,32;6948,6;ZAR2;02/09/2021
RUA GERALDA RODRIGUES DA COSTA 185 - APT 602 BLOCO 01 - CENACULO - 31615-460 - BELO HORIZONTE - MG;CENACULO;2013;14492,94;53,66;53,66;P3;0,003323;AP;RESIDENCIAL;189911,33;5697,33;ZAP;02/09/2021
RUA RAMALHO ORTIGAO 890 - APT 204 - SANTA BRANCA - 31565-100 - BELO HORIZONTE - MG;SANTA BRANCA;2018;976,5;45,74;45,74;P3;0,040556;AP;RESIDENCIAL;238762,8;7162,88;ZAP;02/09/2021
RUA MARROCOS 1447 - CASA 4 - JARDIM LEBLON - 31540-230 - BELO HORIZONTE - MG;JARDIM LEBLON;2010;360;55,57;55,57;P3;0,1654;CA;RESIDENCIAL;224057,98;6721,73;ZAR2;02/09/2021
RUA DOUTOR RAUL FRANCO 70 - APT 104 - NOVO SAO LUCAS - 30240-450 - BELO HORIZONTE - MG;NOVO SAO LUCAS;1981;735;114;114;P3;0,066;AP;RESIDENCIAL;393546,24;11806,38;ZAP;02/09/2021
RUA ROSA ZANDONA 194 - APT 703 BLOCO 3 - VENDA NOVA - 31510-050 - BELO HORIZONTE - MG;VENDA NOVA;2019;6039,16;57,17;57,17;P3;0,00737;AP;RESIDENCIAL;206000;6180;ZAP;02/09/2021
RUA RAUL SEIXAS 521 - BLOCO 6 APT 304 - MANACAS - 30840-710 - BELO HORIZONTE - MG;MANACAS;2001;2940;51,79;51,79;P3;0,011862;AP;RESIDENCIAL;180000;5400;ZAP;02/09/2021
RUA ROSA ZANDONA 194 - APT 803 BLOCO 2 - VENDA NOVA - 31510-050 - BELO HORIZONTE - MG;VENDA NOVA;2019;6039,16;57,17;57,17;P3;0,00737;AP;RESIDENCIAL;210000;6300;ZAP;02/09/2021
RUA LAUDELINA CARNEIRO 21 - BRAUNAS - 31370-260 - BELO HORIZONTE - MG;BRAUNAS;1994;1467,8;379,45;379,45;P5;1;CA;RESIDENCIAL;1379050;82743;ZP2;02/09/2021
RUA GONCALVES FERREIRA 178 - APT 501 - UNIVERSITARIO - 31255-430 - BELO HORIZONTE - MG;UNIVERSITARIO;2021;540;69,74;69,74;P3;0,097816;AP;RESIDENCIAL;253300;7599;ZAR2;02/09/2021
RUA AURELIANO MAGALHAES 432 - APT 101 - PARAISO - 30270-440 - BELO HORIZONTE - MG;PARAISO;2006;340;86;86;P3;0,1907;AP;RESIDENCIAL;363000;10890;ZAR2;02/09/2021
RUA JULIO DE CASTILHO 133 - APT 401 BLOCO 3 - CINQUENTENARIO - 30570-080 - BELO HORIZONTE - MG;CINQUENTENARIO;2013;17696,91;81,55;81,55;P3;0,002698;AP;RESIDENCIAL;312173,4;9365,2;ZAP;02/09/2021
RUA HEITOR SOCRATES CARDOSO 635 - APT 102 - SANTA AMELIA - 31560-320 - BELO HORIZONTE - MG;SANTA AMELIA;2006;369;78,11;78,11;P3;0,218246;AP;RESIDENCIAL;343448,11;10303,44;ZAR2;02/09/2021
RUA IMBIACA 290 - DOM CABRAL - 30535-100 - BELO HORIZONTE - MG;DOM CABRAL;1980;252;148,37;148,37;P2;1;CA;RESIDENCIAL;404168,9;12125,06;ZAR2;02/09/2021
AVE MIGUEL PERRELA 766 - APT 802 BLOCO 3 - CASTELO - 31330-290 - BELO HORIZONTE - MG;CASTELO;2012;3666,81;75,39;150,78;P3;0,00823;AP;RESIDENCIAL;247215,33;14832,9;ZAR2;02/09/2021
RUA DESEMBARGADOR JOSE SATYRO 415 - APT 303 - CASTELO - 30840-490 - BELO HORIZONTE - MG;CASTELO;2009;480;128,53;128,53;P3;0,108153;AP;RESIDENCIAL;500000;15000;ZAR2;02/09/2021
RUA CONTRIA 1141 - APT 303 - ALTO BARROCA - 30431-028 - BELO HORIZONTE - MG;ALTO BARROCA;2005;600;98,88;98,88;P3;0,07156;AP;RESIDENCIAL;380000;11400;ZA;02/09/2021
RUA CRISTINA 1275 - APT 102A - SANTO ANTONIO - 30330-228 - BELO HORIZONTE - MG;SANTO ANTONIO;1961;450;112;224;P3;0,083333;AP;RESIDENCIAL;480000;28800;ZA;02/09/2021
RUA GERALDO MAGELA DE ALMEIDA 100 - APT 701 - MANACAS - 30840-640 - BELO HORIZONTE - MG;MANACAS;2014;963,3;70,37;70,37;P3;0,02253;AP;RESIDENCIAL;248000;7440;ZAP;02/09/2021
RUA URSULA PAULINO 1321 - APT 1607 BLOCO TORRE 1 - ESTRELA DO ORIENTE - 30580-353 - BELO HORIZONTE - MG;ESTRELA DO ORIENTE;2019;22403;125,18;125,18;P3;0,00191;AP;RESIDENCIAL;482997,58;14489,92;ZAP;02/09/2021
RUA GENTIOS 50 - BLOCO 1 APT 404 - CORACAO DE JESUS - 30380-490 - BELO HORIZONTE - MG;CORACAO DE JESUS;1999;5460;215,35;215,35;P4;0,00628;AP;RESIDENCIAL;874272,12;26228,16;ZA;02/09/2021
